Room ID,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates
37872675,276023328,Chaoyang,Entire home/apt,391,1,8,9/13/2019,7.5,3,78,9/23/2019,Beijing,China,"39.8888505349, 116.476068824"
37896563,152562160,Chaoyang,Entire home/apt,761,1,2,9/11/2019,2,9,354,9/23/2019,Beijing,China,"39.9110085708, 116.450493486"
37945868,216696427,Chaoyang,Entire home/apt,725,2,0,,,2,79,9/23/2019,Beijing,China,"39.9763682692, 116.43946558"
38005317,270429699,Chaoyang,Entire home/apt,569,1,0,,,10,365,9/23/2019,Beijing,China,"39.992344134, 116.483896977"
38016090,287153967,Chaoyang,Entire home/apt,683,1,0,,,1,358,9/23/2019,Beijing,China,"40.0077708618, 116.371418106"
38032828,81107026,Chaoyang,Entire home/apt,498,1,2,9/1/2019,2,1,356,9/23/2019,Beijing,China,"39.9000950074, 116.485426011"
38036846,12626605,Chaoyang,Entire home/apt,384,1,0,,,1,31,9/23/2019,Beijing,China,"40.0296044434, 116.411143021"
38037053,287827693,Chaoyang,Entire home/apt,789,1,0,,,3,360,9/23/2019,Beijing,China,"39.9160791032, 116.49409574"
38055560,284485072,Chaoyang,Entire home/apt,370,1,0,,,10,365,9/23/2019,Beijing,China,"39.9928824465, 116.474101323"
38065335,148597465,Chaoyang,Entire home/apt,491,1,7,9/20/2019,7,6,75,9/23/2019,Beijing,China,"39.9332893269, 116.475609726"
38083290,288254789,Chaoyang,Entire home/apt,177,1,0,,,3,364,9/23/2019,Beijing,China,"39.8275555893, 116.446377888"
38086135,280312523,Chaoyang,Entire home/apt,412,1,3,9/22/2019,3,1,362,9/23/2019,Beijing,China,"39.8901955589, 116.480405455"
38120569,288988619,Chaoyang,Entire home/apt,192,1,0,,,3,359,9/23/2019,Beijing,China,"40.0015453385, 116.384179665"
38160425,129640631,Chaoyang,Entire home/apt,697,1,0,,,1,365,9/23/2019,Beijing,China,"39.9782904085, 116.416804667"
38166532,266685264,Chaoyang,Entire home/apt,491,1,1,9/14/2019,1,11,365,9/23/2019,Beijing,China,"39.9268414285, 116.449819356"
38176193,129169923,Chaoyang,Private room,128,1,2,9/15/2019,2,1,72,9/23/2019,Beijing,China,"39.9288486852, 116.617215817"
38176730,250245074,Chaoyang,Private room,192,1,0,,,8,362,9/23/2019,Beijing,China,"39.9231723415, 116.504068904"
38191421,290207279,Chaoyang,Entire home/apt,377,1,0,,,1,364,9/23/2019,Beijing,China,"39.899451025, 116.503286765"
38218572,72206759,Chaoyang,Shared room,170,1,4,9/20/2019,4,7,178,9/23/2019,Beijing,China,"39.9344226919, 116.443333178"
38272750,276982156,Chaoyang,Entire home/apt,498,1,0,,,26,363,9/23/2019,Beijing,China,"40.008534715, 116.464878165"
38276503,276982156,Chaoyang,Entire home/apt,548,1,0,,,26,356,9/23/2019,Beijing,China,"39.8938769496, 116.440653851"
38279954,244258042,Chaoyang,Entire home/apt,626,1,0,,,25,362,9/23/2019,Beijing,China,"39.8990516746, 116.485778394"
38284620,291029684,Chaoyang,Entire home/apt,149,30,0,,,2,365,9/23/2019,Beijing,China,"39.8987195116, 116.536631747"
38297540,281591645,Chaoyang,Entire home/apt,411,1,0,,,1,88,9/23/2019,Beijing,China,"39.8373710722, 116.429716637"
38313546,291216844,Chaoyang,Private room,121,1,2,9/20/2019,2,1,336,9/23/2019,Beijing,China,"40.0460959165, 116.58960087"
38360258,155313805,Chaoyang,Entire home/apt,555,1,0,,,10,343,9/23/2019,Beijing,China,"39.9297134345, 116.455573869"
38360735,250660779,Chaoyang,Private room,199,1,0,,,6,178,9/23/2019,Beijing,China,"39.936867152, 116.47405573"
38361195,289264783,Chaoyang,Private room,1799,1,0,,,5,50,9/23/2019,Beijing,China,"39.99079489, 116.385516424"
38408344,269437815,Chaoyang,Entire home/apt,526,1,0,,,5,365,9/23/2019,Beijing,China,"39.9324636797, 116.452459153"
38417557,286514944,Chaoyang,Entire home/apt,690,1,2,9/20/2019,2,3,351,9/23/2019,Beijing,China,"39.9935765868, 116.459541441"
38439739,62637161,Chaoyang,Entire home/apt,690,1,1,9/22/2019,1,3,359,9/23/2019,Beijing,China,"39.8997965739, 116.482387706"
38463247,230122013,Chaoyang,Entire home/apt,256,30,0,,,8,365,9/23/2019,Beijing,China,"39.8987260843, 116.486686215"
38511936,200139184,Chaoyang,Private room,142,1,2,9/20/2019,2,2,244,9/23/2019,Beijing,China,"39.8266258853, 116.463842666"
38526776,181324082,Chaoyang,Entire home/apt,597,1,0,,,2,1,9/23/2019,Beijing,China,"39.9253743007, 116.601160129"
38527938,274480689,Chaoyang,Private room,149,1,0,,,1,362,9/23/2019,Beijing,China,"40.0090631197, 116.404894273"
38582103,148597465,Chaoyang,Private room,498,1,0,,,6,91,9/23/2019,Beijing,China,"39.9220589125, 116.463108219"
38604360,22199059,Chaoyang,Private room,185,1,0,,,3,360,9/23/2019,Beijing,China,"39.8942261417, 116.464434255"
38611104,294804768,Chaoyang,Shared room,149,1,1,9/22/2019,1,4,360,9/23/2019,Beijing,China,"39.9878940719, 116.476443095"
38625787,264399994,Chaoyang,Private room,114,1,0,,,1,4,9/23/2019,Beijing,China,"39.8988731919, 116.447650336"
38630481,288254789,Chaoyang,Entire home/apt,171,1,0,,,3,365,9/23/2019,Beijing,China,"39.8378392141, 116.471522014"
38649737,295069058,Chaoyang,Entire home/apt,398,1,0,,,31,359,9/23/2019,Beijing,China,"39.9890826327, 116.474663177"
38680357,295069058,Chaoyang,Entire home/apt,398,1,0,,,31,363,9/23/2019,Beijing,China,"39.9904860611, 116.477626627"
38680919,293569254,Chaoyang,Private room,697,1,0,,,5,361,9/23/2019,Beijing,China,"39.9236499816, 116.460231337"
38682190,295597608,Chaoyang,Private room,178,1,0,,,1,69,9/23/2019,Beijing,China,"39.9486172018, 116.452970268"
38683527,22132761,Chaoyang,Private room,569,1,0,,,2,179,9/23/2019,Beijing,China,"39.9346386596, 116.470525011"
38695165,95532272,Chaoyang,Entire home/apt,398,1,0,,,4,361,9/23/2019,Beijing,China,"39.896216363, 116.465444521"
38738068,293552028,Chaoyang,Shared room,78,2,0,,,14,85,9/23/2019,Beijing,China,"39.9230628998, 116.431357548"
38738630,148038861,Chaoyang,Entire home/apt,548,2,0,,,3,292,9/23/2019,Beijing,China,"39.9331988914, 116.438922132"
1521874,7816614,Chaoyang,Private room,170,2,8,12/27/2017,0.31,1,0,9/23/2019,Beijing,China,"39.9480277396, 116.495812011"
3995709,15874316,Chaoyang,Entire home/apt,979,300,14,7/18/2018,0.27,3,99,9/23/2019,Beijing,China,"39.908296305, 116.577223548"
4788459,24683993,Chaoyang,Private room,498,2,0,,,1,179,9/23/2019,Beijing,China,"39.8651723791, 116.501638742"
5982385,8152938,Chaoyang,Private room,199,15,16,8/20/2019,0.32,3,334,9/23/2019,Beijing,China,"39.9452507571, 116.445180314"
6855920,27240167,Chaoyang,Entire home/apt,356,1,1,10/5/2015,0.02,31,356,9/23/2019,Beijing,China,"39.9016934379, 116.48013512"
7921331,40826837,Chaoyang,Private room,191,1,66,8/20/2019,1.52,4,330,9/23/2019,Beijing,China,"39.8925617258, 116.478445844"
8133955,29552011,Chaoyang,Private room,128,3,45,8/31/2019,0.92,2,141,9/23/2019,Beijing,China,"39.9075750877, 116.562216764"
8263350,43573831,Chaoyang,Private room,171,2,114,8/21/2019,2.38,2,62,9/23/2019,Beijing,China,"39.9863341184, 116.479468987"
8330785,6400890,Chaoyang,Private room,277,2,55,9/19/2019,1.48,1,85,9/23/2019,Beijing,China,"39.9054031366, 116.443124441"
8703415,45688878,Chaoyang,Entire home/apt,420,1,67,8/23/2019,1.42,8,356,9/23/2019,Beijing,China,"39.9919532319, 116.470409742"
9004687,46412491,Chaoyang,Private room,199,1,1,6/26/2019,0.33,5,359,9/23/2019,Beijing,China,"39.908260364, 116.472465827"
10369728,52201174,Chaoyang,Entire home/apt,569,3,1,8/18/2019,0.79,4,84,9/23/2019,Beijing,China,"39.9060318994, 116.444885417"
10868076,27240167,Chaoyang,Entire home/apt,356,1,2,11/15/2018,0.05,31,364,9/23/2019,Beijing,China,"39.8995484521, 116.48172965"
10868181,27240167,Chaoyang,Entire home/apt,498,1,2,2/9/2019,0.05,31,357,9/23/2019,Beijing,China,"39.8999404083, 116.482861053"
11593804,42737274,Chaoyang,Private room,192,2,16,9/5/2019,0.42,1,170,9/23/2019,Beijing,China,"39.9844970754, 116.415455137"
11762047,4541984,Chaoyang,Shared room,121,1,56,9/14/2019,1.34,1,57,9/23/2019,Beijing,China,"39.8970211511, 116.472715354"
12209843,24399335,Chaoyang,Private room,142,30,18,9/8/2019,0.43,20,304,9/23/2019,Beijing,China,"39.9269276143, 116.460155196"
12297402,66295351,Chaoyang,Entire home/apt,498,1,2,4/6/2018,0.09,5,365,9/23/2019,Beijing,China,"39.885189881, 116.456402729"
12393591,18040043,Chaoyang,Private room,397,1,0,,,2,365,9/23/2019,Beijing,China,"39.9075933285, 116.474853977"
13022887,70599176,Chaoyang,Private room,284,3,15,8/14/2018,0.38,3,365,9/23/2019,Beijing,China,"39.9953453028, 116.478220236"
13633491,36593733,Chaoyang,Private room,185,2,167,9/1/2019,4.27,1,50,9/23/2019,Beijing,China,"39.8825738547, 116.457773151"
13835948,73488419,Chaoyang,Entire home/apt,789,1,0,,,13,364,9/23/2019,Beijing,China,"39.8889128706, 116.474829789"
13946608,82998092,Chaoyang,Private room,348,1,0,,,1,179,9/23/2019,Beijing,China,"40.0039306348, 116.472997168"
13961744,25779806,Chaoyang,Private room,277,1,42,9/3/2019,1.09,2,344,9/23/2019,Beijing,China,"39.9284040905, 116.517183288"
14301137,20969011,Chaoyang,Shared room,92,1,2,9/3/2016,0.05,1,364,9/23/2019,Beijing,China,"39.9296551236, 116.472383605"
14482423,522526,Chaoyang,Private room,228,1,31,9/20/2019,0.84,1,266,9/23/2019,Beijing,China,"39.9939190564, 116.447092661"
14679443,17906773,Chaoyang,Entire home/apt,348,1,25,7/21/2018,0.71,5,352,9/23/2019,Beijing,China,"39.9088389052, 116.575338919"
14778592,71442680,Chaoyang,Entire home/apt,461,1,14,8/3/2019,0.38,24,358,9/23/2019,Beijing,China,"39.9411979018, 116.448028698"
14892847,8824766,Chaoyang,Private room,170,2,39,9/16/2019,1.1,1,85,9/23/2019,Beijing,China,"39.9364899875, 116.457124155"
14987126,38568273,Chaoyang,Entire home/apt,476,1,4,7/12/2017,0.11,2,327,9/23/2019,Beijing,China,"40.0094845606, 116.46759857"
14994464,94544133,Chaoyang,Private room,206,1,5,12/29/2016,0.14,1,90,9/23/2019,Beijing,China,"39.9528423813, 116.453691399"
15087897,14790597,Chaoyang,Private room,199,1,103,9/18/2019,2.81,2,341,9/23/2019,Beijing,China,"39.9065584728, 116.466833618"
15302892,20788084,Chaoyang,Entire home/apt,569,1,15,9/2/2019,0.46,63,359,9/23/2019,Beijing,China,"39.9191346537, 116.502903854"
15473578,99317741,Chaoyang,Entire home/apt,397,1,1,6/28/2018,0.07,21,362,9/23/2019,Beijing,China,"39.8993096528, 116.471109366"
15541519,21201272,Chaoyang,Shared room,78,1,1,12/20/2016,0.03,1,91,9/23/2019,Beijing,China,"39.9438806179, 116.466861049"
15779247,95415379,Chaoyang,Shared room,113,1,3,8/18/2019,0.16,5,166,9/23/2019,Beijing,China,"39.9127172756, 116.476252722"
16047488,104466484,Chaoyang,Private room,171,3,104,9/9/2019,3.01,2,80,9/23/2019,Beijing,China,"39.8954425923, 116.496877371"
16116353,20788084,Chaoyang,Entire home/apt,740,1,1,7/28/2017,0.04,63,0,9/23/2019,Beijing,China,"39.8982038448, 116.463440579"
16223909,12127083,Chaoyang,Private room,92,2,83,9/17/2019,2.45,11,56,9/23/2019,Beijing,China,"39.9090234223, 116.554386406"
16306718,64156050,Chaoyang,Entire home/apt,398,1,1,1/1/2017,0.03,28,362,9/23/2019,Beijing,China,"39.9196703602, 116.442695154"
16326273,5509346,Chaoyang,Entire home/apt,468,1,6,1/14/2018,0.18,1,0,9/23/2019,Beijing,China,"39.941428165, 116.455657931"
16373679,105296172,Chaoyang,Private room,299,2,2,10/8/2017,0.08,12,89,9/23/2019,Beijing,China,"39.8947114518, 116.451019361"
16397741,19334049,Chaoyang,Entire home/apt,3200,1,0,,,1,178,9/23/2019,Beijing,China,"39.9098712633, 116.5724863"
16450769,83303684,Chaoyang,Entire home/apt,668,1,36,7/15/2019,1.29,8,364,9/23/2019,Beijing,China,"39.9195809892, 116.453825026"
16580396,48115662,Chaoyang,Private room,235,1,4,10/1/2018,0.14,3,356,9/23/2019,Beijing,China,"39.9640922605, 116.415247909"
16799822,24498762,Chaoyang,Private room,135,1,47,8/29/2019,1.47,2,348,9/23/2019,Beijing,China,"39.9218323306, 116.56530011"
17469490,59658168,Chaoyang,Entire home/apt,390,1,53,6/30/2019,1.69,12,360,9/23/2019,Beijing,China,"39.9337789243, 116.459772437"
17816941,17109828,Chaoyang,Shared room,100,1,5,3/21/2019,0.18,7,355,9/23/2019,Beijing,China,"40.0077964472, 116.367751991"
17898612,85817180,Chaoyang,Shared room,78,2,25,6/30/2019,0.94,2,365,9/23/2019,Beijing,China,"39.9223949263, 116.556971538"
17904319,59564758,Chaoyang,Entire home/apt,747,2,9,9/9/2018,0.36,1,0,9/23/2019,Beijing,China,"39.9363084009, 116.450953245"
18385660,103401765,Chaoyang,Private room,255,1,3,4/5/2019,0.11,17,354,9/23/2019,Beijing,China,"39.8952561122, 116.465605802"
18552646,52216947,Chaoyang,Entire home/apt,299,1,1,2/5/2018,0.05,1,88,9/23/2019,Beijing,China,"39.895170974, 116.505849533"
18621027,110264750,Chaoyang,Entire home/apt,397,3,26,1/1/2019,0.97,3,0,9/23/2019,Beijing,China,"39.8952387874, 116.477264078"
18760350,50907393,Chaoyang,Entire home/apt,306,1,0,,,6,365,9/23/2019,Beijing,China,"39.8988908873, 116.521723084"
18765553,39079291,Chaoyang,Entire home/apt,796,2,38,8/23/2019,1.42,5,75,9/23/2019,Beijing,China,"39.8919665847, 116.46021758"
18831511,110264750,Chaoyang,Private room,170,3,6,4/14/2018,0.25,3,0,9/23/2019,Beijing,China,"39.8967337308, 116.488928733"
18857558,30639150,Chaoyang,Private room,149,1,16,8/19/2019,0.57,1,365,9/23/2019,Beijing,China,"39.9578241548, 116.49556732"
18879876,120187070,Chaoyang,Entire home/apt,590,1,25,8/9/2019,0.9,7,359,9/23/2019,Beijing,China,"39.8877109132, 116.464598364"
18882610,50907393,Chaoyang,Entire home/apt,306,1,0,,,6,360,9/23/2019,Beijing,China,"39.899787777, 116.546440965"
18953150,54436429,Chaoyang,Private room,178,1,0,,,254,353,9/23/2019,Beijing,China,"39.9086907495, 116.557628573"
18968147,132288726,Chaoyang,Private room,398,1,0,,,4,365,9/23/2019,Beijing,China,"39.9082611274, 116.445967352"
19037277,103401765,Chaoyang,Private room,291,1,25,9/14/2019,0.95,17,355,9/23/2019,Beijing,China,"39.8943963936, 116.466866392"
19106309,52080918,Chaoyang,Entire home/apt,441,1,15,7/28/2019,0.7,19,359,9/23/2019,Beijing,China,"39.9012093878, 116.482882253"
19146817,107778392,Chaoyang,Entire home/apt,469,1,0,,,9,365,9/23/2019,Beijing,China,"39.8720476963, 116.453289834"
19161966,30244900,Chaoyang,Entire home/apt,1351,2,88,9/2/2019,3.17,8,351,9/23/2019,Beijing,China,"39.9179386104, 116.45686892"
19337227,108692274,Chaoyang,Private room,185,1,52,9/10/2019,1.99,7,90,9/23/2019,Beijing,China,"39.9915967817, 116.524523132"
19439705,118636724,Chaoyang,Entire home/apt,590,1,0,,,12,344,9/23/2019,Beijing,China,"39.8921197192, 116.46963381"
19441290,136316523,Chaoyang,Private room,319,1,1,8/14/2017,0.04,1,361,9/23/2019,Beijing,China,"40.045977698, 116.431290058"
19612410,102974469,Chaoyang,Entire home/apt,441,2,13,8/14/2019,0.5,3,77,9/23/2019,Beijing,China,"39.8977798869, 116.485882949"
19630759,47162696,Chaoyang,Private room,356,1,0,,,8,365,9/23/2019,Beijing,China,"39.8857832184, 116.521421665"
19864754,121622725,Chaoyang,Private room,370,1,2,8/8/2017,0.08,8,352,9/23/2019,Beijing,China,"39.9203822263, 116.517561676"
20219923,30906932,Chaoyang,Entire home/apt,299,1,4,11/19/2017,0.16,4,86,9/23/2019,Beijing,China,"39.8551102198, 116.555197969"
20395517,50028943,Chaoyang,Entire home/apt,617,2,81,8/31/2019,3.17,4,167,9/23/2019,Beijing,China,"39.9088795097, 116.475998903"
20424925,124767978,Chaoyang,Entire home/apt,597,1,27,9/12/2019,1.08,2,362,9/23/2019,Beijing,China,"40.0046257665, 116.402504037"
20547157,92229224,Chaoyang,Private room,235,1,26,1/13/2019,1.02,8,297,9/23/2019,Beijing,China,"39.9556766344, 116.44057881"
20624568,19482030,Chaoyang,Entire home/apt,1088,365,0,,,26,365,9/23/2019,Beijing,China,"39.9205899867, 116.465806329"
20722984,87634394,Chaoyang,Entire home/apt,491,1,27,2/23/2019,1.09,4,145,9/23/2019,Beijing,China,"39.9913278909, 116.453649869"
20803590,149086250,Chaoyang,Private room,590,1,0,,,1,180,9/23/2019,Beijing,China,"40.000054955, 116.413040199"
20804385,149172524,Chaoyang,Private room,99,2,0,,,1,0,9/23/2019,Beijing,China,"39.9170720053, 116.497244344"
20806551,84206127,Chaoyang,Entire home/apt,569,1,18,6/17/2019,0.73,2,81,9/23/2019,Beijing,China,"39.8940385675, 116.492569104"
20823552,141770265,Chaoyang,Entire home/apt,668,1,13,8/24/2019,0.67,3,175,9/23/2019,Beijing,China,"39.9894828822, 116.375260457"
20876410,77268719,Chaoyang,Private room,263,1,0,,,2,87,9/23/2019,Beijing,China,"39.8884882979, 116.46460676"
20971490,150528335,Chaoyang,Private room,199,2,6,8/30/2019,0.25,2,365,9/23/2019,Beijing,China,"39.8663977503, 116.559702679"
20983807,149890548,Chaoyang,Private room,299,2,0,,,1,362,9/23/2019,Beijing,China,"39.9425987389, 116.445441814"
21000067,151186933,Chaoyang,Private room,170,5,0,,,1,0,9/23/2019,Beijing,China,"39.9592670086, 116.496836964"
21028462,132048831,Chaoyang,Entire home/apt,1365,2,13,9/4/2019,0.54,1,355,9/23/2019,Beijing,China,"39.8724252059, 116.446937142"
21129452,71442680,Chaoyang,Entire home/apt,411,1,39,9/9/2019,1.65,24,355,9/23/2019,Beijing,China,"39.9401029398, 116.454698861"
21267809,12129932,Chaoyang,Shared room,121,1,0,,,1,87,9/23/2019,Beijing,China,"39.915518962, 116.515711445"
21285917,60563815,Chaoyang,Private room,256,1,29,9/22/2019,1.38,7,357,9/23/2019,Beijing,China,"39.9223759735, 116.465535861"
21360067,57578798,Chaoyang,Private room,299,2,50,9/18/2019,2.44,1,86,9/23/2019,Beijing,China,"39.9394700499, 116.450089792"
21504791,156249912,Chaoyang,Entire home/apt,972,1,0,,,117,91,9/23/2019,Beijing,China,"39.9581320201, 116.464849412"
21520778,156249912,Chaoyang,Entire home/apt,1071,1,0,,,117,91,9/23/2019,Beijing,China,"39.9582667233, 116.463652645"
21553558,156249912,Chaoyang,Entire home/apt,1340,1,2,8/12/2019,0.82,117,91,9/23/2019,Beijing,China,"39.9585252621, 116.462418438"
21571544,107813976,Chaoyang,Shared room,121,1,97,8/26/2019,4.21,3,21,9/23/2019,Beijing,China,"39.9222094987, 116.5924938"
21584444,54159652,Chaoyang,Private room,213,1,30,8/23/2019,1.32,1,175,9/23/2019,Beijing,China,"39.8781457945, 116.458491499"
21668529,157725612,Chaoyang,Entire home/apt,327,1,42,8/27/2019,1.99,2,363,9/23/2019,Beijing,China,"39.8913414936, 116.477938784"
21739746,149351797,Chaoyang,Entire home/apt,569,1,8,7/12/2019,0.47,2,81,9/23/2019,Beijing,China,"39.8932045081, 116.495819644"
21773597,156249912,Chaoyang,Entire home/apt,667,1,0,,,117,181,9/23/2019,Beijing,China,"39.9614988588, 116.46612183"
21789152,156249912,Chaoyang,Entire home/apt,816,1,0,,,117,181,9/23/2019,Beijing,China,"39.9586029813, 116.467879393"
21819588,93748773,Chaoyang,Entire home/apt,988,1,3,8/15/2019,0.31,2,357,9/23/2019,Beijing,China,"39.9093180652, 116.493495995"
21851829,19364198,Chaoyang,Private room,156,2,158,9/8/2019,7.06,1,209,9/23/2019,Beijing,China,"39.9305777512, 116.47653826"
21854438,152290014,Chaoyang,Entire home/apt,341,1,1,2/24/2018,0.05,38,0,9/23/2019,Beijing,China,"39.9072581733, 116.444033552"
21855055,152290014,Chaoyang,Entire home/apt,526,1,0,,,38,0,9/23/2019,Beijing,China,"39.9076297772, 116.448265522"
22131830,151027648,Chaoyang,Entire home/apt,540,1,2,9/7/2018,0.12,43,358,9/23/2019,Beijing,China,"39.9954655519, 116.47660491"
22152146,22763978,Chaoyang,Entire home/apt,702,1,3,7/7/2018,0.14,4,52,9/23/2019,Beijing,China,"39.9319891301, 116.455546952"
22172436,10482080,Chaoyang,Entire home/apt,377,2,1,8/5/2019,0.59,2,29,9/23/2019,Beijing,China,"39.8680982859, 116.443237208"
22204098,21609935,Chaoyang,Entire home/apt,801,20,1,3/9/2018,0.05,1,0,9/23/2019,Beijing,China,"39.9202221327, 116.48316359"
22270244,70926641,Chaoyang,Entire home/apt,567,1,3,2/6/2019,0.21,3,358,9/23/2019,Beijing,China,"39.9658661594, 116.489930129"
22308712,148446971,Chaoyang,Entire home/apt,391,15,0,,,8,365,9/23/2019,Beijing,China,"39.9194143845, 116.516260188"
22309490,160674938,Chaoyang,Private room,882,1,0,,,62,180,9/23/2019,Beijing,China,"39.9295773063, 116.467522773"
22485693,164585959,Chaoyang,Private room,398,1,1,1/14/2018,0.05,1,179,9/23/2019,Beijing,China,"39.9540232303, 116.505256962"
22502767,164768111,Chaoyang,Entire home/apt,370,2,25,8/28/2019,1.3,3,67,9/23/2019,Beijing,China,"39.9193082365, 116.440782457"
22536445,145743233,Chaoyang,Private room,235,1,12,8/18/2018,0.71,7,84,9/23/2019,Beijing,China,"40.008982957, 116.471380338"
22578501,151027648,Chaoyang,Entire home/apt,555,1,0,,,43,364,9/23/2019,Beijing,China,"39.9982569207, 116.477651211"
22719706,117877538,Chaoyang,Private room,191,1,0,,,1,0,9/23/2019,Beijing,China,"39.937545771, 116.472757117"
22810573,166689639,Chaoyang,Entire home/apt,448,2,3,9/2/2018,0.22,2,364,9/23/2019,Beijing,China,"39.9030799581, 116.444211957"
22890407,106616329,Chaoyang,Entire home/apt,469,1,54,9/9/2019,3.16,1,161,9/23/2019,Beijing,China,"39.9724701517, 116.445993601"
22978213,151642520,Chaoyang,Private room,149,2,0,,,1,0,9/23/2019,Beijing,China,"39.8973756379, 116.472086966"
23098420,136339856,Chaoyang,Entire home/apt,241,1,0,,,1,365,9/23/2019,Beijing,China,"39.9864570811, 116.469978209"
23150488,170916496,Chaoyang,Entire home/apt,597,6,0,,,2,363,9/23/2019,Beijing,China,"39.9114334864, 116.493983929"
23214438,172654349,Chaoyang,Private room,128,1,1,2/27/2018,0.05,1,0,9/23/2019,Beijing,China,"39.8852686962, 116.451969001"
23357831,21846527,Chaoyang,Entire home/apt,277,1,2,5/27/2019,0.11,3,172,9/23/2019,Beijing,China,"39.9162150424, 116.471183236"
23408551,91846484,Chaoyang,Private room,249,2,30,8/26/2019,1.56,1,176,9/23/2019,Beijing,China,"39.9283708181, 116.472124952"
23475095,94264912,Chaoyang,Private room,121,3,1,8/17/2018,0.07,1,0,9/23/2019,Beijing,China,"39.9346655209, 116.497894627"
